name,type,longitude,latitude,source_file,location_addresstype,location_boundingbox,location_class,location_display_name,location_importance,location_lat,location_licence,location_lon,location_name,location_osm_id,location_osm_type,location_place_id,location_place_rank,location_type,address_ISO3166-2-lvl4,address_aeroway,address_amenity,address_city_district,address_country,address_country_code,address_county,address_emergency,address_hamlet,address_historic,address_isolated_dwelling,address_locality,address_municipality,address_neighbourhood,address_postcode,address_residential,address_road,address_state,address_tourism,address_town,address_village
"Feature-Gaurishankar Conservation Area (Line 1, Point 27)  ",MultiLineString,86.2211,27.9673,dataset/raw/Gaurishankar Conservation Area.json,amenity,"['27.9648526', '27.9649082', '86.2213503', '86.2214132']",amenity,"Buddhist stupa, F106, Bigu-01, Lamabagar, Bigu, दोलखा, बागमती प्रदेश, नेपाल",4.0000762951049326e-05,27.96488295,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.22138185012685,Buddhist stupa,345925156,way,224915401,30,place_of_worship,NP-P3,,Buddhist stupa,Bigu-01,नेपाल,np,दोलखा,,,,,,Bigu,,,,F106,बागमती प्रदेश,,,Lamabagar
"Feature-Gaurishankar Conservation Area (Line 1, Point 28)  ",MultiLineString,86.2179,27.9693,dataset/raw/Gaurishankar Conservation Area.json,amenity,"['27.9648526', '27.9649082', '86.2213503', '86.2214132']",amenity,"Buddhist stupa, F106, Bigu-01, Lamabagar, Bigu, दोलखा, बागमती प्रदेश, नेपाल",4.0000762951049326e-05,27.96488295,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.22138185012685,Buddhist stupa,345925156,way,224915401,30,place_of_worship,NP-P3,,Buddhist stupa,Bigu-01,नेपाल,np,दोलखा,,,,,,Bigu,,,,F106,बागमती प्रदेश,,,Lamabagar
"Feature-Gaurishankar Conservation Area (Line 1, Point 29)  ",MultiLineString,86.2171,27.9716,dataset/raw/Gaurishankar Conservation Area.json,city_district,"['27.8174840', '28.1738060', '86.0803370', '86.2999619']",boundary,"Bigu-01, Bigu, दोलखा, बागमती प्रदेश, नेपाल",0.16004000076295108,27.995054500000002,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.15938977225156,Bigu-01,6743653,relation,224133807,18,administrative,NP-P3,,,Bigu-01,नेपाल,np,दोलखा,,,,,,Bigu,,,,,बागमती प्रदेश,,,
"Feature-Gaurishankar Conservation Area (Line 1, Point 30)  ",MultiLineString,86.2133,27.9771,dataset/raw/Gaurishankar Conservation Area.json,city_district,"['27.8174840', '28.1738060', '86.0803370', '86.2999619']",boundary,"Bigu-01, Bigu, दोलखा, बागमती प्रदेश, नेपाल",0.16004000076295108,27.995054500000002,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.15938977225156,Bigu-01,6743653,relation,224133807,18,administrative,NP-P3,,,Bigu-01,नेपाल,np,दोलखा,,,,,,Bigu,,,,,बागमती प्रदेश,,,
"Feature-Gaurishankar Conservation Area (Line 1, Point 31)  ",MultiLineString,86.2111,27.9791,dataset/raw/Gaurishankar Conservation Area.json,city_district,"['27.8174840', '28.1738060', '86.0803370', '86.2999619']",boundary,"Bigu-01, Bigu, दोलखा, बागमती प्रदेश, नेपाल",0.16004000076295108,27.995054500000002,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.15938977225156,Bigu-01,6743653,relation,224133807,18,administrative,NP-P3,,,Bigu-01,नेपाल,np,दोलखा,,,,,,Bigu,,,,,बागमती प्रदेश,,,
"Feature-Gaurishankar Conservation Area (Line 1, Point 32)  ",MultiLineString,86.2081,27.9823,dataset/raw/Gaurishankar Conservation Area.json,tourism,"['27.9847896', '27.9848896', '86.2072591', '86.2073591']",tourism,"Bigu-01, Bigu, दोलखा, बागमती प्रदेश, नेपाल",4.0000762951049326e-05,27.9848396,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.2073091,,3526234972,node,224300504,30,camp_site,NP-P3,,,Bigu-01,नेपाल,np,दोलखा,,,,,,Bigu,,,,,बागमती प्रदेश,,,
"Feature-Gaurishankar Conservation Area (Line 1, Point 33)  ",MultiLineString,86.2047,27.9893,dataset/raw/Gaurishankar Conservation Area.json,tourism,"['27.9847896', '27.9848896', '86.2072591', '86.2073591']",tourism,"Bigu-01, Bigu, दोलखा, बागमती प्रदेश, नेपाल",4.0000762951049326e-05,27.9848396,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.2073091,,3526234972,node,224300504,30,camp_site,NP-P3,,,Bigu-01,नेपाल,np,दोलखा,,,,,,Bigu,,,,,बागमती प्रदेश,,,
"Feature-Gaurishankar Conservation Area (Line 1, Point 34)  ",MultiLineString,86.2027,27.99,dataset/raw/Gaurishankar Conservation Area.json,city_district,"['27.8174840', '28.1738060', '86.0803370', '86.2999619']",boundary,"Bigu-01, Bigu, दोलखा, बागमती प्रदेश, नेपाल",0.16004000076295108,27.995054500000002,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.15938977225156,Bigu-01,6743653,relation,224133807,18,administrative,NP-P3,,,Bigu-01,नेपाल,np,दोलखा,,,,,,Bigu,,,,,बागमती प्रदेश,,,
"Feature-Gaurishankar Conservation Area (Line 1, Point 35)  ",MultiLineString,86.1961,27.9916,dataset/raw/Gaurishankar Conservation Area.json,city_district,"['27.8174840', '28.1738060', '86.0803370', '86.2999619']",boundary,"Bigu-01, Bigu, दोलखा, बागमती प्रदेश, नेपाल",0.16004000076295108,27.995054500000002,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.15938977225156,Bigu-01,6743653,relation,224133807,18,administrative,NP-P3,,,Bigu-01,नेपाल,np,दोलखा,,,,,,Bigu,,,,,बागमती प्रदेश,,,
"Feature-Gaurishankar Conservation Area (Line 1, Point 36)  ",MultiLineString,86.1934,27.9959,dataset/raw/Gaurishankar Conservation Area.json,city_district,"['27.8174840', '28.1738060', '86.0803370', '86.2999619']",boundary,"Bigu-01, Bigu, दोलखा, बागमती प्रदेश, नेपाल",0.16004000076295108,27.995054500000002,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.15938977225156,Bigu-01,6743653,relation,224133807,18,administrative,NP-P3,,,Bigu-01,नेपाल,np,दोलखा,,,,,,Bigu,,,,,बागमती प्रदेश,,,
"Feature-Gaurishankar Conservation Area (Line 1, Point 37)  ",MultiLineString,86.1926,27.9991,dataset/raw/Gaurishankar Conservation Area.json,city_district,"['27.8174840', '28.1738060', '86.0803370', '86.2999619']",boundary,"Bigu-01, Bigu, दोलखा, बागमती प्रदेश, नेपाल",0.16004000076295108,27.995054500000002,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.15938977225156,Bigu-01,6743653,relation,224133807,18,administrative,NP-P3,,,Bigu-01,नेपाल,np,दोलखा,,,,,,Bigu,,,,,बागमती प्रदेश,,,
"Feature-Gaurishankar Conservation Area (Line 1, Point 38)  ",MultiLineString,86.1919,28.006,dataset/raw/Gaurishankar Conservation Area.json,city_district,"['27.8174840', '28.1738060', '86.0803370', '86.2999619']",boundary,"Bigu-01, Bigu, दोलखा, बागमती प्रदेश, नेपाल",0.16004000076295108,27.995054500000002,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.15938977225156,Bigu-01,6743653,relation,224133807,18,administrative,NP-P3,,,Bigu-01,नेपाल,np,दोलखा,,,,,,Bigu,,,,,बागमती प्रदेश,,,
"Feature-Gaurishankar Conservation Area (Line 1, Point 39)  ",MultiLineString,86.192,28.008,dataset/raw/Gaurishankar Conservation Area.json,city_district,"['27.8174840', '28.1738060', '86.0803370', '86.2999619']",boundary,"Bigu-01, Bigu, दोलखा, बागमती प्रदेश, नेपाल",0.16004000076295108,27.995054500000002,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.15938977225156,Bigu-01,6743653,relation,224133807,18,administrative,NP-P3,,,Bigu-01,नेपाल,np,दोलखा,,,,,,Bigu,,,,,बागमती प्रदेश,,,
"Feature-Gaurishankar Conservation Area (Line 1, Point 40)  ",MultiLineString,86.1918,28.0114,dataset/raw/Gaurishankar Conservation Area.json,city_district,"['27.8174840', '28.1738060', '86.0803370', '86.2999619']",boundary,"Bigu-01, Bigu, दोलखा, बागमती प्रदेश, नेपाल",0.16004000076295108,27.995054500000002,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.15938977225156,Bigu-01,6743653,relation,224133807,18,administrative,NP-P3,,,Bigu-01,नेपाल,np,दोलखा,,,,,,Bigu,,,,,बागमती प्रदेश,,,
"Feature-Gaurishankar Conservation Area (Line 1, Point 41)  ",MultiLineString,86.1894,28.0164,dataset/raw/Gaurishankar Conservation Area.json,city_district,"['27.8174840', '28.1738060', '86.0803370', '86.2999619']",boundary,"Bigu-01, Bigu, दोलखा, बागमती प्रदेश, नेपाल",0.16004000076295108,27.995054500000002,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.15938977225156,Bigu-01,6743653,relation,224133807,18,administrative,NP-P3,,,Bigu-01,नेपाल,np,दोलखा,,,,,,Bigu,,,,,बागमती प्रदेश,,,
"Feature-Gaurishankar Conservation Area (Line 1, Point 42)  ",MultiLineString,86.1873,28.0223,dataset/raw/Gaurishankar Conservation Area.json,city_district,"['27.8174840', '28.1738060', '86.0803370', '86.2999619']",boundary,"Bigu-01, Bigu, दोलखा, बागमती प्रदेश, नेपाल",0.16004000076295108,27.995054500000002,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.15938977225156,Bigu-01,6743653,relation,224133807,18,administrative,NP-P3,,,Bigu-01,नेपाल,np,दोलखा,,,,,,Bigu,,,,,बागमती प्रदेश,,,
"Feature-Gaurishankar Conservation Area (Line 1, Point 43)  ",MultiLineString,86.1849,28.0266,dataset/raw/Gaurishankar Conservation Area.json,city_district,"['27.8174840', '28.1738060', '86.0803370', '86.2999619']",boundary,"Bigu-01, Bigu, दोलखा, बागमती प्रदेश, नेपाल",0.16004000076295108,27.995054500000002,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.15938977225156,Bigu-01,6743653,relation,224133807,18,administrative,NP-P3,,,Bigu-01,नेपाल,np,दोलखा,,,,,,Bigu,,,,,बागमती प्रदेश,,,
"Feature-Gaurishankar Conservation Area (Line 1, Point 44)  ",MultiLineString,86.1822,28.0306,dataset/raw/Gaurishankar Conservation Area.json,city_district,"['27.8174840', '28.1738060', '86.0803370', '86.2999619']",boundary,"Bigu-01, Bigu, दोलखा, बागमती प्रदेश, नेपाल",0.16004000076295108,27.995054500000002,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.15938977225156,Bigu-01,6743653,relation,224133807,18,administrative,NP-P3,,,Bigu-01,नेपाल,np,दोलखा,,,,,,Bigu,,,,,बागमती प्रदेश,,,
"Feature-Gaurishankar Conservation Area (Line 1, Point 45)  ",MultiLineString,86.18,28.0345,dataset/raw/Gaurishankar Conservation Area.json,city_district,"['27.8174840', '28.1738060', '86.0803370', '86.2999619']",boundary,"Bigu-01, Bigu, दोलखा, बागमती प्रदेश, नेपाल",0.16004000076295108,27.995054500000002,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.15938977225156,Bigu-01,6743653,relation,224133807,18,administrative,NP-P3,,,Bigu-01,नेपाल,np,दोलखा,,,,,,Bigu,,,,,बागमती प्रदेश,,,
"Feature-Gaurishankar Conservation Area (Line 1, Point 46)  ",MultiLineString,86.1743,28.0386,dataset/raw/Gaurishankar Conservation Area.json,city_district,"['27.8174840', '28.1738060', '86.0803370', '86.2999619']",boundary,"Bigu-01, Bigu, दोलखा, बागमती प्रदेश, नेपाल",0.16004000076295108,27.995054500000002,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.15938977225156,Bigu-01,6743653,relation,224133807,18,administrative,NP-P3,,,Bigu-01,नेपाल,np,दोलखा,,,,,,Bigu,,,,,बागमती प्रदेश,,,
"Feature-Gaurishankar Conservation Area (Line 1, Point 47)  ",MultiLineString,86.1713,28.0418,dataset/raw/Gaurishankar Conservation Area.json,aeroway,"['28.0475033', '28.0476033', '86.1696212', '86.1697212']",aeroway,"Bigu-01, Bigu, दोलखा, बागमती प्रदेश, नेपाल",4.0000762951049326e-05,28.0475533,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.1696712,,3524370768,node,224096479,30,helipad,NP-P3,,,Bigu-01,नेपाल,np,दोलखा,,,,,,Bigu,,,,,बागमती प्रदेश,,,
"Feature-Gaurishankar Conservation Area (Line 1, Point 48)  ",MultiLineString,86.1678,28.0468,dataset/raw/Gaurishankar Conservation Area.json,aeroway,"['28.0475033', '28.0476033', '86.1696212', '86.1697212']",aeroway,"Bigu-01, Bigu, दोलखा, बागमती प्रदेश, नेपाल",4.0000762951049326e-05,28.0475533,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.1696712,,3524370768,node,224096479,30,helipad,NP-P3,,,Bigu-01,नेपाल,np,दोलखा,,,,,,Bigu,,,,,बागमती प्रदेश,,,
"Feature-Gaurishankar Conservation Area (Line 1, Point 49)  ",MultiLineString,86.1637,28.052,dataset/raw/Gaurishankar Conservation Area.json,amenity,"['28.0566778', '28.0571891', '86.1637213', '86.1642035']",amenity,"Shelters, Bigu-01, Bigu, दोलखा, बागमती प्रदेश, नेपाल",4.0000762951049326e-05,28.057019150000002,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.16395732913386,Shelters,345787838,way,224728335,30,shelter,NP-P3,,Shelters,Bigu-01,नेपाल,np,दोलखा,,,,,,Bigu,,,,,बागमती प्रदेश,,,
"Feature-Gaurishankar Conservation Area (Line 1, Point 50)  ",MultiLineString,86.1639,28.0594,dataset/raw/Gaurishankar Conservation Area.json,amenity,"['28.0566778', '28.0571891', '86.1637213', '86.1642035']",amenity,"Shelters, Bigu-01, Bigu, दोलखा, बागमती प्रदेश, नेपाल",4.0000762951049326e-05,28.057019150000002,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.16395732913386,Shelters,345787838,way,224728335,30,shelter,NP-P3,,Shelters,Bigu-01,नेपाल,np,दोलखा,,,,,,Bigu,,,,,बागमती प्रदेश,,,
"Feature-Gaurishankar Conservation Area (Line 1, Point 51)  ",MultiLineString,86.164,28.0649,dataset/raw/Gaurishankar Conservation Area.json,amenity,"['28.0689828', '28.0701280', '86.1626398', '86.1632825']",amenity,"Shelters, small path, Bigu-01, Bigu, दोलखा, बागमती प्रदेश, नेपाल",4.0000762951049326e-05,28.0696847,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.16297168522189,Shelters,345787840,way,225569621,30,shelter,NP-P3,,Shelters,Bigu-01,नेपाल,np,दोलखा,,,,,,Bigu,,,,small path,बागमती प्रदेश,,,
"Feature-Gaurishankar Conservation Area (Line 1, Point 52)  ",MultiLineString,86.1621,28.0713,dataset/raw/Gaurishankar Conservation Area.json,amenity,"['28.0689828', '28.0701280', '86.1626398', '86.1632825']",amenity,"Shelters, small path, Bigu-01, Bigu, दोलखा, बागमती प्रदेश, नेपाल",4.0000762951049326e-05,28.0696847,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.16297168522189,Shelters,345787840,way,225569621,30,shelter,NP-P3,,Shelters,Bigu-01,नेपाल,np,दोलखा,,,,,,Bigu,,,,small path,बागमती प्रदेश,,,
"Feature-Gaurishankar Conservation Area (Line 1, Point 53)  ",MultiLineString,86.1639,28.0769,dataset/raw/Gaurishankar Conservation Area.json,city_district,"['27.8174840', '28.1738060', '86.0803370', '86.2999619']",boundary,"Bigu-01, Bigu, दोलखा, बागमती प्रदेश, नेपाल",0.16004000076295108,27.995054500000002,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.15938977225156,Bigu-01,6743653,relation,224133807,18,administrative,NP-P3,,,Bigu-01,नेपाल,np,दोलखा,,,,,,Bigu,,,,,बागमती प्रदेश,,,
"Feature-Gaurishankar Conservation Area (Line 1, Point 54)  ",MultiLineString,86.1657,28.0799,dataset/raw/Gaurishankar Conservation Area.json,city_district,"['27.8174840', '28.1738060', '86.0803370', '86.2999619']",boundary,"Bigu-01, Bigu, दोलखा, बागमती प्रदेश, नेपाल",0.16004000076295108,27.995054500000002,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.15938977225156,Bigu-01,6743653,relation,224133807,18,administrative,NP-P3,,,Bigu-01,नेपाल,np,दोलखा,,,,,,Bigu,,,,,बागमती प्रदेश,,,
"Feature-Gaurishankar Conservation Area (Line 1, Point 55)  ",MultiLineString,86.166,28.0843,dataset/raw/Gaurishankar Conservation Area.json,city_district,"['27.8174840', '28.1738060', '86.0803370', '86.2999619']",boundary,"Bigu-01, Bigu, दोलखा, बागमती प्रदेश, नेपाल",0.16004000076295108,27.995054500000002,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.15938977225156,Bigu-01,6743653,relation,224133807,18,administrative,NP-P3,,,Bigu-01,नेपाल,np,दोलखा,,,,,,Bigu,,,,,बागमती प्रदेश,,,
"Feature-Gaurishankar Conservation Area (Line 1, Point 56)  ",MultiLineString,86.1656,28.09,dataset/raw/Gaurishankar Conservation Area.json,amenity,"['28.0914923', '28.0915627', '86.1666212', '86.1667020']",amenity,"small path, Bigu-01, Bigu, दोलखा, बागमती प्रदेश, नेपाल",4.0000762951049326e-05,28.091527499999998,"Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright",86.16666160331565,,344532082,way,224521771,30,shelter,NP-P3,,,Bigu-01,नेपाल,np,दोलखा,,,,,,Bigu,,,,small path,बागमती प्रदेश,,,
